"","state","region","gender","age","race","hisp","edu","n"
"10143","VA","South","Female","75","Black",1,0,1
"10144","VA","South","Female","75","Native",0,0,1
"10145","VA","South","Female","75","Native",0,1,1
"10146","VA","South","Female","75","Other",0,0,2
"10147","VA","South","Female","75","Other",0,1,2
"10148","VA","South","Female","75","Other",1,0,2
"10149","VA","South","Female","75","Other",1,1,1
"10150","VA","South","Female","75","White",0,0,371
"10151","VA","South","Female","75","White",0,1,305
"10152","VA","South","Female","75","White",1,0,11
"10153","VA","South","Female","75","White",1,1,6
"10154","VA","South","Female","NA","API",0,0,168
"10155","VA","South","Female","NA","API",0,1,3
"10156","VA","South","Female","NA","Black",0,0,352
"10157","VA","South","Female","NA","Black",0,1,11
"10158","VA","South","Female","NA","Black",1,0,14
"10159","VA","South","Female","NA","Native",0,0,5
"10160","VA","South","Female","NA","Native",1,0,1
"10161","VA","South","Female","NA","Other",0,0,163
"10162","VA","South","Female","NA","Other",1,0,100
"10163","VA","South","Female","NA","White",0,0,1685
"10164","VA","South","Female","NA","White",0,1,109
"10165","VA","South","Female","NA","White",1,0,167
"10166","VA","South","Female","NA","White",1,1,1
"10167","VA","South","Male","18","API",0,0,34
"10168","VA","South","Male","18","API",0,1,32
"10169","VA","South","Male","18","Black",0,0,147
"10170","VA","South","Male","18","Black",0,1,52
"10171","VA","South","Male","18","Black",1,0,2
"10172","VA","South","Male","18","Black",1,1,4
"10173","VA","South","Male","18","Native",0,0,4
"10174","VA","South","Male","18","Native",0,1,1
"10175","VA","South","Male","18","Native",1,1,1
"10176","VA","South","Male","18","Other",0,0,37
"10177","VA","South","Male","18","Other",0,1,17
"10178","VA","South","Male","18","Other",1,0,25
"10179","VA","South","Male","18","Other",1,1,13
"10180","VA","South","Male","18","White",0,0,439
"10181","VA","South","Male","18","White",0,1,288
"10182","VA","South","Male","18","White",1,0,60
"10183","VA","South","Male","18","White",1,1,21
"10184","VA","South","Male","25","API",0,0,18
"10185","VA","South","Male","25","API",0,1,93
"10186","VA","South","Male","25","API",1,0,2
"10187","VA","South","Male","25","Black",0,0,137
"10188","VA","South","Male","25","Black",0,1,102
"10189","VA","South","Male","25","Black",1,0,6
"10190","VA","South","Male","25","Black",1,1,3
"10191","VA","South","Male","25","Native",0,1,4
"10192","VA","South","Male","25","Other",0,0,15
"10193","VA","South","Male","25","Other",0,1,35
"10194","VA","South","Male","25","Other",1,0,28
"10195","VA","South","Male","25","Other",1,1,22
"10196","VA","South","Male","25","White",0,0,338
"10197","VA","South","Male","25","White",0,1,606
"10198","VA","South","Male","25","White",1,0,51
"10199","VA","South","Male","25","White",1,1,38
"10200","VA","South","Male","35","API",0,0,21
"10201","VA","South","Male","35","API",0,1,107
"10202","VA","South","Male","35","Black",0,0,128
"10203","VA","South","Male","35","Black",0,1,95
"10204","VA","South","Male","35","Black",1,0,1
"10205","VA","South","Male","35","Black",1,1,2
"10206","VA","South","Male","35","Native",0,0,1
"10207","VA","South","Male","35","Native",0,1,1
"10208","VA","South","Male","35","Native",1,1,1
"10209","VA","South","Male","35","Other",0,0,9
"10210","VA","South","Male","35","Other",0,1,18
"10211","VA","South","Male","35","Other",1,0,34
"10212","VA","South","Male","35","Other",1,1,11
"10213","VA","South","Male","35","White",0,0,306
"10214","VA","South","Male","35","White",0,1,670
"10215","VA","South","Male","35","White",1,0,56
"10216","VA","South","Male","35","White",1,1,48
"10217","VA","South","Male","45","API",0,0,26
"10218","VA","South","Male","45","API",0,1,92
"10219","VA","South","Male","45","API",1,0,1
"10220","VA","South","Male","45","Black",0,0,134
"10221","VA","South","Male","45","Black",0,1,125
"10222","VA","South","Male","45","Black",1,1,1
"10223","VA","South","Male","45","Native",0,0,3
"10224","VA","South","Male","45","Native",0,1,3
"10225","VA","South","Male","45","Other",0,0,12
"10226","VA","South","Male","45","Other",0,1,26
"10227","VA","South","Male","45","Other",1,0,18
"10228","VA","South","Male","45","Other",1,1,13
"10229","VA","South","Male","45","White",0,0,409
"10230","VA","South","Male","45","White",0,1,721
"10231","VA","South","Male","45","White",1,0,41
"10232","VA","South","Male","45","White",1,1,39
"10233","VA","South","Male","55","API",0,0,28
"10234","VA","South","Male","55","API",0,1,54
"10235","VA","South","Male","55","API",1,0,1
"10236","VA","South","Male","55","Black",0,0,163
"10237","VA","South","Male","55","Black",0,1,110
"10238","VA","South","Male","55","Black",1,0,3
"10239","VA","South","Male","55","Native",0,0,3
"10240","VA","South","Male","55","Native",0,1,2
"10241","VA","South","Male","55","Other",0,0,9
"10242","VA","South","Male","55","Other",0,1,16
"10243","VA","South","Male","55","Other",1,0,12
"10244","VA","South","Male","55","Other",1,1,5
"10245","VA","South","Male","55","White",0,0,528
"10246","VA","South","Male","55","White",0,1,832
"10247","VA","South","Male","55","White",1,0,28
"10248","VA","South","Male","55","White",1,1,23
"10249","VA","South","Male","65","API",0,0,20
"10250","VA","South","Male","65","API",0,1,40
"10251","VA","South","Male","65","Black",0,0,108
"10252","VA","South","Male","65","Black",0,1,71
"10253","VA","South","Male","65","Black",1,0,1
"10254","VA","South","Male","65","Native",0,0,2
"10255","VA","South","Male","65","Native",0,1,2
"10256","VA","South","Male","65","Native",1,0,1
"10257","VA","South","Male","65","Native",1,1,1
"10258","VA","South","Male","65","Other",0,0,1
"10259","VA","South","Male","65","Other",0,1,7
"10260","VA","South","Male","65","Other",1,0,4
"10261","VA","South","Male","65","Other",1,1,2
"10262","VA","South","Male","65","White",0,0,385
"10263","VA","South","Male","65","White",0,1,685
"10264","VA","South","Male","65","White",1,0,7
"10265","VA","South","Male","65","White",1,1,12
"10266","VA","South","Male","75","API",0,0,13
"10267","VA","South","Male","75","API",0,1,16
"10268","VA","South","Male","75","API",1,1,1
"10269","VA","South","Male","75","Black",0,0,53
"10270","VA","South","Male","75","Black",0,1,25
"10271","VA","South","Male","75","Other",0,0,2
"10272","VA","South","Male","75","Other",0,1,2
"10273","VA","South","Male","75","Other",1,0,2
"10274","VA","South","Male","75","White",0,0,227
"10275","VA","South","Male","75","White",0,1,339
"10276","VA","South","Male","75","White",1,0,3
"10277","VA","South","Male","75","White",1,1,5
"10278","VA","South","Male","NA","API",0,0,171
"10279","VA","South","Male","NA","API",0,1,8
"10280","VA","South","Male","NA","API",1,0,5
"10281","VA","South","Male","NA","Black",0,0,344
"10282","VA","South","Male","NA","Black",0,1,5
"10283","VA","South","Male","NA","Black",1,0,18
"10284","VA","South","Male","NA","Native",0,0,5
"10285","VA","South","Male","NA","Native",1,0,1
"10286","VA","South","Male","NA","Other",0,0,187
"10287","VA","South","Male","NA","Other",1,0,81
"10288","VA","South","Male","NA","White",0,0,1576
"10289","VA","South","Male","NA","White",0,1,93
"10290","VA","South","Male","NA","White",1,0,168
"10291","VA","South","Male","NA","White",1,1,1
"10292","VT","Northeast","Female","18","API",0,1,1
"10293","VT","Northeast","Female","18","Other",0,1,1
"10294","VT","Northeast","Female","18","Other",1,0,1
"10295","VT","Northeast","Female","18","Other",1,1,1
"10296","VT","Northeast","Female","18","White",0,0,50
"10297","VT","Northeast","Female","18","White",0,1,31
"10298","VT","Northeast","Female","18","White",1,0,1
"10299","VT","Northeast","Female","25","API",0,0,1
"10300","VT","Northeast","Female","25","API",0,1,1
"10301","VT","Northeast","Female","25","Black",0,0,1
"10302","VT","Northeast","Female","25","Other",0,0,2
"10303","VT","Northeast","Female","25","Other",1,0,1
"10304","VT","Northeast","Female","25","Other",1,1,2
"10305","VT","Northeast","Female","25","White",0,0,17
"10306","VT","Northeast","Female","25","White",0,1,60
"10307","VT","Northeast","Female","25","White",1,0,1
"10308","VT","Northeast","Female","25","White",1,1,2
"10309","VT","Northeast","Female","35","API",0,1,1
"10310","VT","Northeast","Female","35","Other",0,0,1
"10311","VT","Northeast","Female","35","Other",0,1,3
"10312","VT","Northeast","Female","35","Other",1,1,1
"10313","VT","Northeast","Female","35","White",0,0,31
"10314","VT","Northeast","Female","35","White",0,1,74
"10315","VT","Northeast","Female","35","White",1,1,1
"10316","VT","Northeast","Female","45","API",0,1,1
"10317","VT","Northeast","Female","45","Other",1,1,1
"10318","VT","Northeast","Female","45","White",0,0,44
"10319","VT","Northeast","Female","45","White",0,1,80
"10320","VT","Northeast","Female","45","White",1,1,2
"10321","VT","Northeast","Female","55","API",0,1,1
"10322","VT","Northeast","Female","55","Black",0,1,1
"10323","VT","Northeast","Female","55","Other",0,1,1
"10324","VT","Northeast","Female","55","White",0,0,59
"10325","VT","Northeast","Female","55","White",0,1,100
"10326","VT","Northeast","Female","55","White",1,1,1
"10327","VT","Northeast","Female","65","API",0,0,1
"10328","VT","Northeast","Female","65","Other",0,0,1
"10329","VT","Northeast","Female","65","White",0,0,48
"10330","VT","Northeast","Female","65","White",0,1,104
"10331","VT","Northeast","Female","65","White",1,0,1
"10332","VT","Northeast","Female","75","White",0,0,28
"10333","VT","Northeast","Female","75","White",0,1,33
"10334","VT","Northeast","Female","75","White",1,1,2
"10335","VT","Northeast","Female","NA","API",0,0,3
"10336","VT","Northeast","Female","NA","Black",0,0,1
"10337","VT","Northeast","Female","NA","Native",0,1,2
"10338","VT","Northeast","Female","NA","Other",0,0,5
"10339","VT","Northeast","Female","NA","Other",1,0,5
"10340","VT","Northeast","Female","NA","White",0,0,162
"10341","VT","Northeast","Female","NA","White",0,1,9
"10342","VT","Northeast","Female","NA","White",1,0,1
"10343","VT","Northeast","Male","18","API",0,0,2
"10344","VT","Northeast","Male","18","API",0,1,1
"10345","VT","Northeast","Male","18","API",1,0,1
"10346","VT","Northeast","Male","18","Black",0,0,1
"10347","VT","Northeast","Male","18","Native",0,0,1
"10348","VT","Northeast","Male","18","Other",0,0,1
"10349","VT","Northeast","Male","18","Other",0,1,1
"10350","VT","Northeast","Male","18","White",0,0,56
"10351","VT","Northeast","Male","18","White",0,1,39
"10352","VT","Northeast","Male","18","White",1,0,3
"10353","VT","Northeast","Male","25","API",0,1,2
"10354","VT","Northeast","Male","25","Black",0,1,4
"10355","VT","Northeast","Male","25","Other",0,1,2
"10356","VT","Northeast","Male","25","White",0,0,40
"10357","VT","Northeast","Male","25","White",0,1,48
"10358","VT","Northeast","Male","25","White",1,0,1
"10359","VT","Northeast","Male","25","White",1,1,1
"10360","VT","Northeast","Male","35","Black",0,0,1
"10361","VT","Northeast","Male","35","Black",0,1,1
"10362","VT","Northeast","Male","35","Other",0,0,2
"10363","VT","Northeast","Male","35","Other",0,1,2
"10364","VT","Northeast","Male","35","Other",1,0,1
"10365","VT","Northeast","Male","35","Other",1,1,2
"10366","VT","Northeast","Male","35","White",0,0,44
"10367","VT","Northeast","Male","35","White",0,1,57
"10368","VT","Northeast","Male","45","API",0,1,1
"10369","VT","Northeast","Male","45","Other",1,1,1
"10370","VT","Northeast","Male","45","White",0,0,58
"10371","VT","Northeast","Male","45","White",0,1,69
"10372","VT","Northeast","Male","45","White",1,0,2
"10373","VT","Northeast","Male","45","White",1,1,4
"10374","VT","Northeast","Male","55","API",0,1,1
"10375","VT","Northeast","Male","55","Other",0,0,2
"10376","VT","Northeast","Male","55","White",0,0,72
"10377","VT","Northeast","Male","55","White",0,1,83
"10378","VT","Northeast","Male","65","White",0,0,64
"10379","VT","Northeast","Male","65","White",0,1,82
"10380","VT","Northeast","Male","75","White",0,0,30
"10381","VT","Northeast","Male","75","White",0,1,27
"10382","VT","Northeast","Male","NA","API",0,0,2
"10383","VT","Northeast","Male","NA","Black",0,0,1
"10384","VT","Northeast","Male","NA","Native",0,0,1
"10385","VT","Northeast","Male","NA","Other",0,0,3
"10386","VT","Northeast","Male","NA","Other",1,0,2
"10387","VT","Northeast","Male","NA","White",0,0,148
"10388","VT","Northeast","Male","NA","White",0,1,4
"10389","VT","Northeast","Male","NA","White",1,0,2
"10390","WA","West","Female","18","API",0,0,47
"10391","WA","West","Female","18","API",0,1,46
"10392","WA","West","Female","18","API",1,0,1
"10393","WA","West","Female","18","API",1,1,1
"10394","WA","West","Female","18","Black",0,0,14
"10395","WA","West","Female","18","Black",0,1,14
"10396","WA","West","Female","18","Black",1,0,1
"10397","WA","West","Female","18","Black",1,1,1
"10398","WA","West","Female","18","Native",0,0,20
"10399","WA","West","Female","18","Native",0,1,5
"10400","WA","West","Female","18","Native",1,1,3
"10401","WA","West","Female","18","Other",0,0,37
"10402","WA","West","Female","18","Other",0,1,34
"10403","WA","West","Female","18","Other",1,0,37
"10404","WA","West","Female","18","Other",1,1,13
"10405","WA","West","Female","18","White",0,0,303
"10406","WA","West","Female","18","White",0,1,208
"10407","WA","West","Female","18","White",1,0,40
"10408","WA","West","Female","18","White",1,1,20
"10409","WA","West","Female","25","API",0,0,21
"10410","WA","West","Female","25","API",0,1,140
"10411","WA","West","Female","25","API",1,0,1
"10412","WA","West","Female","25","API",1,1,2
"10413","WA","West","Female","25","Black",0,0,12
"10414","WA","West","Female","25","Black",0,1,29
"10415","WA","West","Female","25","Native",0,0,10
"10416","WA","West","Female","25","Native",0,1,8
"10417","WA","West","Female","25","Native",1,0,4
"10418","WA","West","Female","25","Native",1,1,2
"10419","WA","West","Female","25","Other",0,0,31
"10420","WA","West","Female","25","Other",0,1,47
"10421","WA","West","Female","25","Other",1,0,41
"10422","WA","West","Female","25","Other",1,1,37
"10423","WA","West","Female","25","White",0,0,286
"10424","WA","West","Female","25","White",0,1,650
"10425","WA","West","Female","25","White",1,0,49
"10426","WA","West","Female","25","White",1,1,53
"10427","WA","West","Female","35","API",0,0,34
"10428","WA","West","Female","35","API",0,1,144
"10429","WA","West","Female","35","Black",0,0,8
"10430","WA","West","Female","35","Black",0,1,23
"10431","WA","West","Female","35","Black",1,0,3
"10432","WA","West","Female","35","Black",1,1,1
"10433","WA","West","Female","35","Native",0,0,9
"10434","WA","West","Female","35","Native",0,1,13
"10435","WA","West","Female","35","Native",1,1,1
"10436","WA","West","Female","35","Other",0,0,18
"10437","WA","West","Female","35","Other",0,1,44
"10438","WA","West","Female","35","Other",1,0,42
"10439","WA","West","Female","35","Other",1,1,16
"10440","WA","West","Female","35","White",0,0,235
"10441","WA","West","Female","35","White",0,1,732
"10442","WA","West","Female","35","White",1,0,47
"10443","WA","West","Female","35","White",1,1,34
"10444","WA","West","Female","45","API",0,0,58
"10445","WA","West","Female","45","API",0,1,106
"10446","WA","West","Female","45","API",1,0,1
"10447","WA","West","Female","45","API",1,1,1
"10448","WA","West","Female","45","Black",0,0,20
"10449","WA","West","Female","45","Black",0,1,5
"10450","WA","West","Female","45","Black",1,0,1
"10451","WA","West","Female","45","Black",1,1,2
"10452","WA","West","Female","45","Native",0,0,14
"10453","WA","West","Female","45","Native",0,1,12
"10454","WA","West","Female","45","Native",1,0,1
"10455","WA","West","Female","45","Native",1,1,1
"10456","WA","West","Female","45","Other",0,0,13
"10457","WA","West","Female","45","Other",0,1,33
"10458","WA","West","Female","45","Other",1,0,29
"10459","WA","West","Female","45","Other",1,1,8
"10460","WA","West","Female","45","White",0,0,328
"10461","WA","West","Female","45","White",0,1,716
"10462","WA","West","Female","45","White",1,0,36
"10463","WA","West","Female","45","White",1,1,26
"10464","WA","West","Female","55","API",0,0,58
"10465","WA","West","Female","55","API",0,1,76
"10466","WA","West","Female","55","API",1,1,1
"10467","WA","West","Female","55","Black",0,0,21
"10468","WA","West","Female","55","Black",0,1,22
"10469","WA","West","Female","55","Native",0,0,18
"10470","WA","West","Female","55","Native",0,1,10
"10471","WA","West","Female","55","Native",1,1,1
"10472","WA","West","Female","55","Other",0,0,13
"10473","WA","West","Female","55","Other",0,1,25
"10474","WA","West","Female","55","Other",1,0,16
"10475","WA","West","Female","55","Other",1,1,10
"10476","WA","West","Female","55","White",0,0,530
"10477","WA","West","Female","55","White",0,1,882
"10478","WA","West","Female","55","White",1,0,24
"10479","WA","West","Female","55","White",1,1,18
"10480","WA","West","Female","65","API",0,0,47
"10481","WA","West","Female","65","API",0,1,54
"10482","WA","West","Female","65","Black",0,0,7
"10483","WA","West","Female","65","Black",0,1,15
"10484","WA","West","Female","65","Native",0,0,6
"10485","WA","West","Female","65","Native",0,1,8
"10486","WA","West","Female","65","Native",1,0,1
"10487","WA","West","Female","65","Other",0,0,10
"10488","WA","West","Female","65","Other",0,1,17
"10489","WA","West","Female","65","Other",1,0,7
"10490","WA","West","Female","65","Other",1,1,5
"10491","WA","West","Female","65","White",0,0,434
"10492","WA","West","Female","65","White",0,1,856
"10493","WA","West","Female","65","White",1,0,14
"10494","WA","West","Female","65","White",1,1,13
"10495","WA","West","Female","75","API",0,0,29
"10496","WA","West","Female","75","API",0,1,15
"10497","WA","West","Female","75","Black",0,0,6
"10498","WA","West","Female","75","Black",0,1,4
"10499","WA","West","Female","75","Native",0,0,8
"10500","WA","West","Female","75","Native",0,1,3
"10501","WA","West","Female","75","Other",0,0,3
"10502","WA","West","Female","75","Other",0,1,7
"10503","WA","West","Female","75","Other",1,0,5
"10504","WA","West","Female","75","Other",1,1,1
"10505","WA","West","Female","75","White",0,0,309
"10506","WA","West","Female","75","White",0,1,342
"10507","WA","West","Female","75","White",1,0,5
"10508","WA","West","Female","75","White",1,1,3
"10509","WA","West","Female","NA","API",0,0,208
"10510","WA","West","Female","NA","API",0,1,4
"10511","WA","West","Female","NA","API",1,0,4
"10512","WA","West","Female","NA","Black",0,0,52
"10513","WA","West","Female","NA","Black",0,1,1
"10514","WA","West","Female","NA","Black",1,0,3
"10515","WA","West","Female","NA","Native",0,0,50
"10516","WA","West","Female","NA","Native",1,0,14
"10517","WA","West","Female","NA","Other",0,0,174
"10518","WA","West","Female","NA","Other",0,1,2
"10519","WA","West","Female","NA","Other",1,0,149
"10520","WA","West","Female","NA","White",0,0,1520
"10521","WA","West","Female","NA","White",0,1,131
"10522","WA","West","Female","NA","White",1,0,212
"10523","WA","West","Female","NA","White",1,1,2
"10524","WA","West","Male","18","API",0,0,48
"10525","WA","West","Male","18","API",0,1,38
"10526","WA","West","Male","18","API",1,0,1
"10527","WA","West","Male","18","Black",0,0,14
"10528","WA","West","Male","18","Black",0,1,2
"10529","WA","West","Male","18","Black",1,0,2
"10530","WA","West","Male","18","Black",1,1,3
"10531","WA","West","Male","18","Native",0,0,9
"10532","WA","West","Male","18","Native",0,1,3
"10533","WA","West","Male","18","Native",1,0,1
"10534","WA","West","Male","18","Native",1,1,1
"10535","WA","West","Male","18","Other",0,0,33
"10536","WA","West","Male","18","Other",0,1,24
"10537","WA","West","Male","18","Other",1,0,49
"10538","WA","West","Male","18","Other",1,1,21
"10539","WA","West","Male","18","White",0,0,421
"10540","WA","West","Male","18","White",0,1,187
"10541","WA","West","Male","18","White",1,0,52
"10542","WA","West","Male","18","White",1,1,18
"10543","WA","West","Male","25","API",0,0,30
"10544","WA","West","Male","25","API",0,1,106
"10545","WA","West","Male","25","API",1,0,1
"10546","WA","West","Male","25","Black",0,0,17
"10547","WA","West","Male","25","Black",0,1,34
"10548","WA","West","Male","25","Black",1,0,3
"10549","WA","West","Male","25","Black",1,1,3
"10550","WA","West","Male","25","Native",0,0,19
"10551","WA","West","Male","25","Native",0,1,5
"10552","WA","West","Male","25","Native",1,0,4
"10553","WA","West","Male","25","Native",1,1,1
"10554","WA","West","Male","25","Other",0,0,35
"10555","WA","West","Male","25","Other",0,1,43
"10556","WA","West","Male","25","Other",1,0,64
"10557","WA","West","Male","25","Other",1,1,22
"10558","WA","West","Male","25","White",0,0,390
"10559","WA","West","Male","25","White",0,1,563
"10560","WA","West","Male","25","White",1,0,47
"10561","WA","West","Male","25","White",1,1,51
"10562","WA","West","Male","35","API",0,0,25
"10563","WA","West","Male","35","API",0,1,130
"10564","WA","West","Male","35","API",1,1,1
"10565","WA","West","Male","35","Black",0,0,20
"10566","WA","West","Male","35","Black",0,1,26
"10567","WA","West","Male","35","Black",1,0,1
"10568","WA","West","Male","35","Native",0,0,13
"10569","WA","West","Male","35","Native",0,1,15
"10570","WA","West","Male","35","Native",1,0,3
"10571","WA","West","Male","35","Other",0,0,24
"10572","WA","West","Male","35","Other",0,1,38
"10573","WA","West","Male","35","Other",1,0,59
"10574","WA","West","Male","35","Other",1,1,18
"10575","WA","West","Male","35","White",0,0,340
"10576","WA","West","Male","35","White",0,1,672
"10577","WA","West","Male","35","White",1,0,59
"10578","WA","West","Male","35","White",1,1,39
"10579","WA","West","Male","45","API",0,0,47
"10580","WA","West","Male","45","API",0,1,80
"10581","WA","West","Male","45","API",1,0,2
"10582","WA","West","Male","45","Black",0,0,13
"10583","WA","West","Male","45","Black",0,1,30
"10584","WA","West","Male","45","Black",1,0,1
"10585","WA","West","Male","45","Black",1,1,2
"10586","WA","West","Male","45","Native",0,0,19
"10587","WA","West","Male","45","Native",0,1,8
"10588","WA","West","Male","45","Native",1,0,2
"10589","WA","West","Male","45","Native",1,1,1
"10590","WA","West","Male","45","Other",0,0,18
"10591","WA","West","Male","45","Other",0,1,31
"10592","WA","West","Male","45","Other",1,0,40
"10593","WA","West","Male","45","Other",1,1,12
"10594","WA","West","Male","45","White",0,0,362
"10595","WA","West","Male","45","White",0,1,664
"10596","WA","West","Male","45","White",1,0,37
"10597","WA","West","Male","45","White",1,1,21
"10598","WA","West","Male","55","API",0,0,39
"10599","WA","West","Male","55","API",0,1,55
"10600","WA","West","Male","55","API",1,0,1
"10601","WA","West","Male","55","Black",0,0,17
"10602","WA","West","Male","55","Black",0,1,25
"10603","WA","West","Male","55","Black",1,1,2
"10604","WA","West","Male","55","Native",0,0,24
"10605","WA","West","Male","55","Native",0,1,20
"10606","WA","West","Male","55","Native",1,1,1
"10607","WA","West","Male","55","Other",0,0,12
"10608","WA","West","Male","55","Other",0,1,27
"10609","WA","West","Male","55","Other",1,0,29
"10610","WA","West","Male","55","Other",1,1,10
"10611","WA","West","Male","55","White",0,0,528
"10612","WA","West","Male","55","White",0,1,762
"10613","WA","West","Male","55","White",1,0,29
"10614","WA","West","Male","55","White",1,1,20
"10615","WA","West","Male","65","API",0,0,16
"10616","WA","West","Male","65","API",0,1,48
"10617","WA","West","Male","65","Black",0,0,4
"10618","WA","West","Male","65","Black",0,1,22
"10619","WA","West","Male","65","Native",0,0,13
"10620","WA","West","Male","65","Native",0,1,1
"10621","WA","West","Male","65","Other",0,0,6
"10622","WA","West","Male","65","Other",0,1,12
"10623","WA","West","Male","65","Other",1,0,11
"10624","WA","West","Male","65","Other",1,1,2
"10625","WA","West","Male","65","White",0,0,339
"10626","WA","West","Male","65","White",0,1,844
"10627","WA","West","Male","65","White",1,0,9
"10628","WA","West","Male","65","White",1,1,16
"10629","WA","West","Male","75","API",0,0,11
"10630","WA","West","Male","75","API",0,1,22
"10631","WA","West","Male","75","Black",0,0,5
"10632","WA","West","Male","75","Native",0,0,5
"10633","WA","West","Male","75","Native",0,1,8
"10634","WA","West","Male","75","Native",1,1,1
"10635","WA","West","Male","75","Other",0,0,5
"10636","WA","West","Male","75","Other",0,1,4
"10637","WA","West","Male","75","Other",1,0,1
"10638","WA","West","Male","75","White",0,0,218
"10639","WA","West","Male","75","White",0,1,353
"10640","WA","West","Male","75","White",1,0,6
"10641","WA","West","Male","75","White",1,1,7
"10642","WA","West","Male","NA","API",0,0,180
"10643","WA","West","Male","NA","API",0,1,4
"10644","WA","West","Male","NA","API",1,0,4
"10645","WA","West","Male","NA","Black",0,0,47
"10646","WA","West","Male","NA","Black",1,0,3
"10647","WA","West","Male","NA","Native",0,0,50
"10648","WA","West","Male","NA","Native",1,0,7
"10649","WA","West","Male","NA","Other",0,0,200
"10650","WA","West","Male","NA","Other",1,0,157
"10651","WA","West","Male","NA","White",0,0,1492
"10652","WA","West","Male","NA","White",0,1,102
"10653","WA","West","Male","NA","White",1,0,182
"10654","WA","West","Male","NA","White",1,1,3
"10655","WI","Midwest","Female","18","API",0,0,14
"10656","WI","Midwest","Female","18","API",0,1,7
"10657","WI","Midwest","Female","18","Black",0,0,20
"10658","WI","Midwest","Female","18","Black",0,1,6
"10659","WI","Midwest","Female","18","Black",1,1,1
"10660","WI","Midwest","Female","18","Native",0,0,3
"10661","WI","Midwest","Female","18","Native",0,1,2
"10662","WI","Midwest","Female","18","Native",1,0,1
"10663","WI","Midwest","Female","18","Other",0,0,8
"10664","WI","Midwest","Female","18","Other",0,1,5
"10665","WI","Midwest","Female","18","Other",1,0,10
"10666","WI","Midwest","Female","18","Other",1,1,3
"10667","WI","Midwest","Female","18","White",0,0,364
"10668","WI","Midwest","Female","18","White",0,1,217
"10669","WI","Midwest","Female","18","White",1,0,28
"10670","WI","Midwest","Female","18","White",1,1,4
"10671","WI","Midwest","Female","25","API",0,0,5
"10672","WI","Midwest","Female","25","API",0,1,12
"10673","WI","Midwest","Female","25","Black",0,0,19
"10674","WI","Midwest","Female","25","Black",0,1,13
"10675","WI","Midwest","Female","25","Native",0,0,3
"10676","WI","Midwest","Female","25","Native",0,1,1
"10677","WI","Midwest","Female","25","Other",0,0,6
"10678","WI","Midwest","Female","25","Other",0,1,12
"10679","WI","Midwest","Female","25","Other",1,0,12
"10680","WI","Midwest","Female","25","Other",1,1,4
"10681","WI","Midwest","Female","25","White",0,0,209
"10682","WI","Midwest","Female","25","White",0,1,543
"10683","WI","Midwest","Female","25","White",1,0,19
"10684","WI","Midwest","Female","25","White",1,1,13
"10685","WI","Midwest","Female","35","API",0,0,10
"10686","WI","Midwest","Female","35","API",0,1,18
"10687","WI","Midwest","Female","35","Black",0,0,16
"10688","WI","Midwest","Female","35","Black",0,1,19
"10689","WI","Midwest","Female","35","Native",0,0,4
"10690","WI","Midwest","Female","35","Native",0,1,4
"10691","WI","Midwest","Female","35","Native",1,0,1
"10692","WI","Midwest","Female","35","Other",0,0,5
"10693","WI","Midwest","Female","35","Other",0,1,9
"10694","WI","Midwest","Female","35","Other",1,0,10
"10695","WI","Midwest","Female","35","Other",1,1,3
"10696","WI","Midwest","Female","35","White",0,0,243
"10697","WI","Midwest","Female","35","White",0,1,632
"10698","WI","Midwest","Female","35","White",1,0,17
"10699","WI","Midwest","Female","35","White",1,1,15
"10700","WI","Midwest","Female","45","API",0,0,3
"10701","WI","Midwest","Female","45","API",0,1,18
"10702","WI","Midwest","Female","45","Black",0,0,10
"10703","WI","Midwest","Female","45","Black",0,1,19
"10704","WI","Midwest","Female","45","Native",0,0,5
"10705","WI","Midwest","Female","45","Native",0,1,5
"10706","WI","Midwest","Female","45","Other",0,0,7
"10707","WI","Midwest","Female","45","Other",0,1,3
"10708","WI","Midwest","Female","45","Other",1,0,4
"10709","WI","Midwest","Female","45","Other",1,1,2
"10710","WI","Midwest","Female","45","White",0,0,370
"10711","WI","Midwest","Female","45","White",0,1,667
"10712","WI","Midwest","Female","45","White",1,0,9
"10713","WI","Midwest","Female","45","White",1,1,10
"10714","WI","Midwest","Female","55","API",0,0,6
"10715","WI","Midwest","Female","55","API",0,1,11
"10716","WI","Midwest","Female","55","API",1,0,1
"10717","WI","Midwest","Female","55","Black",0,0,14
"10718","WI","Midwest","Female","55","Black",0,1,7
"10719","WI","Midwest","Female","55","Native",0,0,4
"10720","WI","Midwest","Female","55","Native",0,1,11
"10721","WI","Midwest","Female","55","Native",1,1,1
"10722","WI","Midwest","Female","55","Other",0,0,2
"10723","WI","Midwest","Female","55","Other",0,1,4
"10724","WI","Midwest","Female","55","Other",1,0,5
"10725","WI","Midwest","Female","55","Other",1,1,4
"10726","WI","Midwest","Female","55","White",0,0,661
"10727","WI","Midwest","Female","55","White",0,1,735
"10728","WI","Midwest","Female","55","White",1,0,10
"10729","WI","Midwest","Female","55","White",1,1,6
"10730","WI","Midwest","Female","65","API",0,0,6
"10731","WI","Midwest","Female","65","API",0,1,3
"10732","WI","Midwest","Female","65","Black",0,0,14
"10733","WI","Midwest","Female","65","Black",0,1,19
"10734","WI","Midwest","Female","65","Native",0,0,5
