"","state","gender","age","race","hisp","edu","n"
"6580","NH","Female","25","API",0,0,2
"6581","NH","Female","25","API",0,1,7
"6582","NH","Female","25","Black",0,0,1
"6583","NH","Female","25","Black",1,0,2
"6584","NH","Female","25","Other",0,0,1
"6585","NH","Female","25","Other",0,1,6
"6586","NH","Female","25","Other",1,0,2
"6587","NH","Female","25","White",0,0,60
"6588","NH","Female","25","White",0,1,127
"6589","NH","Female","25","White",1,0,1
"6590","NH","Female","25","White",1,1,7
"6591","NH","Female","35","API",0,0,3
"6592","NH","Female","35","API",0,1,7
"6593","NH","Female","35","API",1,0,1
"6594","NH","Female","35","Black",0,1,1
"6595","NH","Female","35","Other",0,0,1
"6596","NH","Female","35","Other",0,1,1
"6597","NH","Female","35","Other",1,0,2
"6598","NH","Female","35","Other",1,1,2
"6599","NH","Female","35","White",0,0,52
"6600","NH","Female","35","White",0,1,123
"6601","NH","Female","35","White",1,0,2
"6602","NH","Female","35","White",1,1,4
"6603","NH","Female","45","API",0,0,1
"6604","NH","Female","45","API",0,1,3
"6605","NH","Female","45","Other",0,0,1
"6606","NH","Female","45","Other",0,1,3
"6607","NH","Female","45","White",0,0,93
"6608","NH","Female","45","White",0,1,180
"6609","NH","Female","45","White",1,0,3
"6610","NH","Female","45","White",1,1,3
"6611","NH","Female","55","API",0,0,2
"6612","NH","Female","55","API",0,1,6
"6613","NH","Female","55","Black",0,0,1
"6614","NH","Female","55","Black",0,1,1
"6615","NH","Female","55","Black",1,0,1
"6616","NH","Female","55","Black",1,1,1
"6617","NH","Female","55","Other",0,1,1
"6618","NH","Female","55","White",0,0,142
"6619","NH","Female","55","White",0,1,222
"6620","NH","Female","55","White",1,0,3
"6621","NH","Female","55","White",1,1,2
"6622","NH","Female","65","API",0,0,4
"6623","NH","Female","65","Native",0,0,1
"6624","NH","Female","65","Native",0,1,2
"6625","NH","Female","65","Other",0,1,1
"6626","NH","Female","65","Other",1,1,1
"6627","NH","Female","65","White",0,0,101
"6628","NH","Female","65","White",0,1,171
"6629","NH","Female","65","White",1,0,1
"6630","NH","Female","65","White",1,1,1
"6631","NH","Female","75","API",0,0,2
"6632","NH","Female","75","Other",0,0,2
"6633","NH","Female","75","Other",0,1,1
"6634","NH","Female","75","Other",1,0,1
"6635","NH","Female","75","White",0,0,69
"6636","NH","Female","75","White",0,1,79
"6637","NH","Female","NA","API",0,0,14
"6638","NH","Female","NA","Black",0,0,8
"6639","NH","Female","NA","Other",0,0,17
"6640","NH","Female","NA","Other",1,0,11
"6641","NH","Female","NA","White",0,0,325
"6642","NH","Female","NA","White",0,1,28
"6643","NH","Female","NA","White",1,0,12
"6644","NH","Male","18","API",0,0,1
"6645","NH","Male","18","API",0,1,2
"6646","NH","Male","18","Black",0,1,1
"6647","NH","Male","18","Other",0,0,3
"6648","NH","Male","18","Other",0,1,1
"6649","NH","Male","18","Other",1,0,1
"6650","NH","Male","18","Other",1,1,1
"6651","NH","Male","18","White",0,0,116
"6652","NH","Male","18","White",0,1,67
"6653","NH","Male","18","White",1,0,9
"6654","NH","Male","18","White",1,1,1
"6655","NH","Male","25","API",0,1,10
"6656","NH","Male","25","API",1,1,1
"6657","NH","Male","25","Black",0,0,5
"6658","NH","Male","25","Black",0,1,1
"6659","NH","Male","25","Native",0,1,1
"6660","NH","Male","25","Other",0,0,5
"6661","NH","Male","25","Other",0,1,1
"6662","NH","Male","25","Other",1,1,1
"6663","NH","Male","25","White",0,0,75
"6664","NH","Male","25","White",0,1,108
"6665","NH","Male","25","White",1,0,6
"6666","NH","Male","25","White",1,1,3
"6667","NH","Male","35","API",0,1,3
"6668","NH","Male","35","Black",0,0,3
"6669","NH","Male","35","Black",0,1,4
"6670","NH","Male","35","Other",0,0,2
"6671","NH","Male","35","Other",0,1,2
"6672","NH","Male","35","Other",1,1,3
"6673","NH","Male","35","White",0,0,71
"6674","NH","Male","35","White",0,1,125
"6675","NH","Male","35","White",1,0,2
"6676","NH","Male","35","White",1,1,2
"6677","NH","Male","45","API",0,0,1
"6678","NH","Male","45","API",0,1,7
"6679","NH","Male","45","Black",0,0,2
"6680","NH","Male","45","Black",0,1,1
"6681","NH","Male","45","Other",0,0,1
"6682","NH","Male","45","Other",0,1,2
"6683","NH","Male","45","Other",1,1,1
"6684","NH","Male","45","White",0,0,96
"6685","NH","Male","45","White",0,1,145
"6686","NH","Male","45","White",1,0,5
"6687","NH","Male","45","White",1,1,5
"6688","NH","Male","55","API",0,1,4
"6689","NH","Male","55","Black",0,1,1
"6690","NH","Male","55","Native",0,0,1
"6691","NH","Male","55","Other",0,0,1
"6692","NH","Male","55","White",0,0,150
"6693","NH","Male","55","White",0,1,210
"6694","NH","Male","55","White",1,0,1
"6695","NH","Male","65","Black",0,0,1
"6696","NH","Male","65","Other",0,0,1
"6697","NH","Male","65","Other",0,1,1
"6698","NH","Male","65","Other",1,1,1
"6699","NH","Male","65","White",0,0,90
"6700","NH","Male","65","White",0,1,158
"6701","NH","Male","65","White",1,0,2
"6702","NH","Male","75","API",0,0,1
"6703","NH","Male","75","API",0,1,1
"6704","NH","Male","75","Other",0,0,2
"6705","NH","Male","75","Other",0,1,1
"6706","NH","Male","75","White",0,0,72
"6707","NH","Male","75","White",0,1,69
"6708","NH","Male","NA","API",0,0,10
"6709","NH","Male","NA","Black",0,0,6
"6710","NH","Male","NA","Other",0,0,18
"6711","NH","Male","NA","Other",1,0,4
"6712","NH","Male","NA","White",0,0,318
"6713","NH","Male","NA","White",0,1,25
"6714","NH","Male","NA","White",1,0,18
"6715","NJ","Female","18","API",0,0,35
"6716","NJ","Female","18","API",0,1,82
"6717","NJ","Female","18","API",1,0,1
"6718","NJ","Female","18","API",1,1,2
"6719","NJ","Female","18","Black",0,0,68
"6720","NJ","Female","18","Black",0,1,47
"6721","NJ","Female","18","Black",1,0,4
"6722","NJ","Female","18","Black",1,1,4
"6723","NJ","Female","18","Native",1,0,1
"6724","NJ","Female","18","Native",1,1,1
"6725","NJ","Female","18","Other",0,0,22
"6726","NJ","Female","18","Other",0,1,9
"6727","NJ","Female","18","Other",1,0,49
"6728","NJ","Female","18","Other",1,1,32
"6729","NJ","Female","18","White",0,0,288
"6730","NJ","Female","18","White",0,1,259
"6731","NJ","Female","18","White",1,0,67
"6732","NJ","Female","18","White",1,1,41
"6733","NJ","Female","25","API",0,0,11
"6734","NJ","Female","25","API",0,1,160
"6735","NJ","Female","25","API",1,0,1
"6736","NJ","Female","25","Black",0,0,76
"6737","NJ","Female","25","Black",0,1,106
"6738","NJ","Female","25","Black",1,0,2
"6739","NJ","Female","25","Black",1,1,7
"6740","NJ","Female","25","Native",1,1,1
"6741","NJ","Female","25","Other",0,0,13
"6742","NJ","Female","25","Other",0,1,22
"6743","NJ","Female","25","Other",1,0,51
"6744","NJ","Female","25","Other",1,1,47
"6745","NJ","Female","25","White",0,0,164
"6746","NJ","Female","25","White",0,1,691
"6747","NJ","Female","25","White",1,0,71
"6748","NJ","Female","25","White",1,1,108
"6749","NJ","Female","35","API",0,0,30
"6750","NJ","Female","35","API",0,1,219
"6751","NJ","Female","35","Black",0,0,46
"6752","NJ","Female","35","Black",0,1,95
"6753","NJ","Female","35","Black",1,0,5
"6754","NJ","Female","35","Black",1,1,7
"6755","NJ","Female","35","Native",0,0,1
"6756","NJ","Female","35","Native",0,1,2
"6757","NJ","Female","35","Native",1,0,2
"6758","NJ","Female","35","Native",1,1,2
"6759","NJ","Female","35","Other",0,0,4
"6760","NJ","Female","35","Other",0,1,18
"6761","NJ","Female","35","Other",1,0,74
"6762","NJ","Female","35","Other",1,1,45
"6763","NJ","Female","35","White",0,0,196
"6764","NJ","Female","35","White",0,1,665
"6765","NJ","Female","35","White",1,0,85
"6766","NJ","Female","35","White",1,1,103
"6767","NJ","Female","45","API",0,0,44
"6768","NJ","Female","45","API",0,1,165
"6769","NJ","Female","45","API",1,0,3
"6770","NJ","Female","45","Black",0,0,92
"6771","NJ","Female","45","Black",0,1,92
"6772","NJ","Female","45","Black",1,0,3
"6773","NJ","Female","45","Black",1,1,3
"6774","NJ","Female","45","Native",1,0,1
"6775","NJ","Female","45","Other",0,0,7
"6776","NJ","Female","45","Other",0,1,19
"6777","NJ","Female","45","Other",1,0,74
"6778","NJ","Female","45","Other",1,1,34
"6779","NJ","Female","45","White",0,0,326
"6780","NJ","Female","45","White",0,1,797
"6781","NJ","Female","45","White",1,0,84
"6782","NJ","Female","45","White",1,1,85
"6783","NJ","Female","55","API",0,0,44
"6784","NJ","Female","55","API",0,1,114
"6785","NJ","Female","55","API",1,0,1
"6786","NJ","Female","55","API",1,1,1
"6787","NJ","Female","55","Black",0,0,98
"6788","NJ","Female","55","Black",0,1,106
"6789","NJ","Female","55","Black",1,0,5
"6790","NJ","Female","55","Black",1,1,2
"6791","NJ","Female","55","Native",0,0,2
"6792","NJ","Female","55","Native",0,1,2
"6793","NJ","Female","55","Native",1,0,1
"6794","NJ","Female","55","Native",1,1,1
"6795","NJ","Female","55","Other",0,0,12
"6796","NJ","Female","55","Other",0,1,18
"6797","NJ","Female","55","Other",1,0,47
"6798","NJ","Female","55","Other",1,1,22
"6799","NJ","Female","55","White",0,0,611
"6800","NJ","Female","55","White",0,1,917
"6801","NJ","Female","55","White",1,0,81
"6802","NJ","Female","55","White",1,1,74
"6803","NJ","Female","65","API",0,0,36
"6804","NJ","Female","65","API",0,1,59
"6805","NJ","Female","65","API",1,0,1
"6806","NJ","Female","65","API",1,1,1
"6807","NJ","Female","65","Black",0,0,83
"6808","NJ","Female","65","Black",0,1,77
"6809","NJ","Female","65","Black",1,0,3
"6810","NJ","Female","65","Native",0,0,3
"6811","NJ","Female","65","Native",0,1,2
"6812","NJ","Female","65","Native",1,0,1
"6813","NJ","Female","65","Other",0,0,10
"6814","NJ","Female","65","Other",0,1,6
"6815","NJ","Female","65","Other",1,0,45
"6816","NJ","Female","65","Other",1,1,8
"6817","NJ","Female","65","White",0,0,559
"6818","NJ","Female","65","White",0,1,688
"6819","NJ","Female","65","White",1,0,60
"6820","NJ","Female","65","White",1,1,36
"6821","NJ","Female","75","API",0,0,29
"6822","NJ","Female","75","API",0,1,26
"6823","NJ","Female","75","Black",0,0,58
"6824","NJ","Female","75","Black",0,1,27
"6825","NJ","Female","75","Black",1,0,1
"6826","NJ","Female","75","Black",1,1,1
"6827","NJ","Female","75","Native",0,0,3
"6828","NJ","Female","75","Native",0,1,1
"6829","NJ","Female","75","Other",0,0,3
"6830","NJ","Female","75","Other",0,1,5
"6831","NJ","Female","75","Other",1,0,20
"6832","NJ","Female","75","Other",1,1,2
"6833","NJ","Female","75","White",0,0,427
"6834","NJ","Female","75","White",0,1,264
"6835","NJ","Female","75","White",1,0,45
"6836","NJ","Female","75","White",1,1,3
"6837","NJ","Female","NA","API",0,0,257
"6838","NJ","Female","NA","API",0,1,6
"6839","NJ","Female","NA","API",1,0,1
"6840","NJ","Female","NA","Black",0,0,259
"6841","NJ","Female","NA","Black",0,1,12
"6842","NJ","Female","NA","Black",1,0,18
"6843","NJ","Female","NA","Native",0,0,3
"6844","NJ","Female","NA","Native",0,1,1
"6845","NJ","Female","NA","Native",1,0,4
"6846","NJ","Female","NA","Other",0,0,119
"6847","NJ","Female","NA","Other",1,0,201
"6848","NJ","Female","NA","Other",1,1,1
"6849","NJ","Female","NA","White",0,0,1619
"6850","NJ","Female","NA","White",0,1,108
"6851","NJ","Female","NA","White",1,0,314
"6852","NJ","Female","NA","White",1,1,3
"6853","NJ","Male","18","API",0,0,46
"6854","NJ","Male","18","API",0,1,75
"6855","NJ","Male","18","API",1,0,2
"6856","NJ","Male","18","API",1,1,2
"6857","NJ","Male","18","Black",0,0,69
"6858","NJ","Male","18","Black",0,1,60
"6859","NJ","Male","18","Black",1,0,4
"6860","NJ","Male","18","Black",1,1,5
"6861","NJ","Male","18","Native",0,0,3
"6862","NJ","Male","18","Native",1,0,4
"6863","NJ","Male","18","Other",0,0,18
"6864","NJ","Male","18","Other",0,1,11
"6865","NJ","Male","18","Other",1,0,53
"6866","NJ","Male","18","Other",1,1,28
"6867","NJ","Male","18","White",0,0,427
"6868","NJ","Male","18","White",0,1,252
"6869","NJ","Male","18","White",1,0,83
"6870","NJ","Male","18","White",1,1,30
"6871","NJ","Male","25","API",0,0,19
"6872","NJ","Male","25","API",0,1,145
"6873","NJ","Male","25","API",1,0,1
"6874","NJ","Male","25","API",1,1,2
"6875","NJ","Male","25","Black",0,0,97
"6876","NJ","Male","25","Black",0,1,77
"6877","NJ","Male","25","Black",1,0,3
"6878","NJ","Male","25","Black",1,1,5
"6879","NJ","Male","25","Native",0,0,2
"6880","NJ","Male","25","Native",0,1,1
"6881","NJ","Male","25","Native",1,0,2
"6882","NJ","Male","25","Native",1,1,1
"6883","NJ","Male","25","Other",0,0,9
"6884","NJ","Male","25","Other",0,1,21
"6885","NJ","Male","25","Other",1,0,60
"6886","NJ","Male","25","Other",1,1,50
"6887","NJ","Male","25","White",0,0,260
"6888","NJ","Male","25","White",0,1,672
"6889","NJ","Male","25","White",1,0,75
"6890","NJ","Male","25","White",1,1,72
"6891","NJ","Male","35","API",0,0,20
"6892","NJ","Male","35","API",0,1,205
"6893","NJ","Male","35","API",1,0,2
"6894","NJ","Male","35","API",1,1,2
"6895","NJ","Male","35","Black",0,0,96
"6896","NJ","Male","35","Black",0,1,71
"6897","NJ","Male","35","Black",1,0,5
"6898","NJ","Male","35","Black",1,1,1
"6899","NJ","Male","35","Native",0,0,1
"6900","NJ","Male","35","Native",0,1,1
"6901","NJ","Male","35","Native",1,0,3
"6902","NJ","Male","35","Native",1,1,3
"6903","NJ","Male","35","Other",0,0,11
"6904","NJ","Male","35","Other",0,1,19
"6905","NJ","Male","35","Other",1,0,72
"6906","NJ","Male","35","Other",1,1,33
"6907","NJ","Male","35","White",0,0,256
"6908","NJ","Male","35","White",0,1,621
"6909","NJ","Male","35","White",1,0,110
"6910","NJ","Male","35","White",1,1,65
"6911","NJ","Male","45","API",0,0,27
"6912","NJ","Male","45","API",0,1,153
"6913","NJ","Male","45","API",1,0,1
"6914","NJ","Male","45","API",1,1,2
"6915","NJ","Male","45","Black",0,0,105
"6916","NJ","Male","45","Black",0,1,51
"6917","NJ","Male","45","Black",1,0,4
"6918","NJ","Male","45","Black",1,1,1
"6919","NJ","Male","45","Native",0,0,2
"6920","NJ","Male","45","Native",0,1,2
"6921","NJ","Male","45","Native",1,0,1
"6922","NJ","Male","45","Native",1,1,2
"6923","NJ","Male","45","Other",0,0,6
"6924","NJ","Male","45","Other",0,1,14
"6925","NJ","Male","45","Other",1,0,81
"6926","NJ","Male","45","Other",1,1,24
"6927","NJ","Male","45","White",0,0,397
"6928","NJ","Male","45","White",0,1,724
"6929","NJ","Male","45","White",1,0,104
"6930","NJ","Male","45","White",1,1,61
"6931","NJ","Male","55","API",0,0,23
"6932","NJ","Male","55","API",0,1,102
"6933","NJ","Male","55","API",1,0,2
"6934","NJ","Male","55","Black",0,0,112
"6935","NJ","Male","55","Black",0,1,73
"6936","NJ","Male","55","Black",1,0,3
"6937","NJ","Male","55","Black",1,1,4
"6938","NJ","Male","55","Native",0,0,4
"6939","NJ","Male","55","Other",0,0,7
"6940","NJ","Male","55","Other",0,1,7
"6941","NJ","Male","55","Other",1,0,49
"6942","NJ","Male","55","Other",1,1,16
"6943","NJ","Male","55","White",0,0,563
"6944","NJ","Male","55","White",0,1,837
"6945","NJ","Male","55","White",1,0,72
"6946","NJ","Male","55","White",1,1,44
"6947","NJ","Male","65","API",0,0,21
"6948","NJ","Male","65","API",0,1,64
"6949","NJ","Male","65","API",1,1,1
"6950","NJ","Male","65","Black",0,0,73
"6951","NJ","Male","65","Black",0,1,36
"6952","NJ","Male","65","Black",1,0,3
"6953","NJ","Male","65","Black",1,1,2
"6954","NJ","Male","65","Native",0,0,2
"6955","NJ","Male","65","Native",0,1,1
"6956","NJ","Male","65","Native",1,0,1
"6957","NJ","Male","65","Other",0,0,5
"6958","NJ","Male","65","Other",0,1,5
"6959","NJ","Male","65","Other",1,0,21
"6960","NJ","Male","65","Other",1,1,7
"6961","NJ","Male","65","White",0,0,381
"6962","NJ","Male","65","White",0,1,765
"6963","NJ","Male","65","White",1,0,41
"6964","NJ","Male","65","White",1,1,25
"6965","NJ","Male","75","API",0,0,16
"6966","NJ","Male","75","API",0,1,32
"6967","NJ","Male","75","Black",0,0,45
"6968","NJ","Male","75","Black",0,1,18
"6969","NJ","Male","75","Black",1,0,1
"6970","NJ","Male","75","Black",1,1,1
"6971","NJ","Male","75","Other",0,0,2
"6972","NJ","Male","75","Other",0,1,1
"6973","NJ","Male","75","Other",1,0,17
"6974","NJ","Male","75","Other",1,1,2
"6975","NJ","Male","75","White",0,0,248
"6976","NJ","Male","75","White",0,1,296
"6977","NJ","Male","75","White",1,0,25
"6978","NJ","Male","75","White",1,1,12
"6979","NJ","Male","NA","API",0,0,285
"6980","NJ","Male","NA","API",0,1,3
"6981","NJ","Male","NA","API",1,0,3
"6982","NJ","Male","NA","Black",0,0,264
"6983","NJ","Male","NA","Black",0,1,2
"6984","NJ","Male","NA","Black",1,0,24
"6985","NJ","Male","NA","Native",0,1,1
"6986","NJ","Male","NA","Native",1,0,4
"6987","NJ","Male","NA","Other",0,0,113
"6988","NJ","Male","NA","Other",0,1,2
"6989","NJ","Male","NA","Other",1,0,202
"6990","NJ","Male","NA","White",0,0,1418
"6991","NJ","Male","NA","White",0,1,111
"6992","NJ","Male","NA","White",1,0,284
"6993","NJ","Male","NA","White",1,1,1
"6994","NM","Female","18","API",0,0,3
"6995","NM","Female","18","API",0,1,3
"6996","NM","Female","18","Black",0,0,2
"6997","NM","Female","18","Black",0,1,3
"6998","NM","Female","18","Native",0,0,29
"6999","NM","Female","18","Native",0,1,14
"7000","NM","Female","18","Native",1,0,1
"7001","NM","Female","18","Native",1,1,2
"7002","NM","Female","18","Other",0,0,7
"7003","NM","Female","18","Other",1,0,8
"7004","NM","Female","18","Other",1,1,5
"7005","NM","Female","18","White",0,0,36
"7006","NM","Female","18","White",0,1,25
"7007","NM","Female","18","White",1,0,45
"7008","NM","Female","18","White",1,1,38
"7009","NM","Female","25","API",0,1,8
"7010","NM","Female","25","API",1,1,1
"7011","NM","Female","25","Black",0,0,2
"7012","NM","Female","25","Black",0,1,3
"7013","NM","Female","25","Black",1,0,2
"7014","NM","Female","25","Black",1,1,2
"7015","NM","Female","25","Native",0,0,28
"7016","NM","Female","25","Native",0,1,26
"7017","NM","Female","25","Native",1,0,3
"7018","NM","Female","25","Native",1,1,1
"7019","NM","Female","25","Other",0,0,1
"7020","NM","Female","25","Other",0,1,4
"7021","NM","Female","25","Other",1,0,9
"7022","NM","Female","25","Other",1,1,9
"7023","NM","Female","25","White",0,0,32
"7024","NM","Female","25","White",0,1,73
"7025","NM","Female","25","White",1,0,45
"7026","NM","Female","25","White",1,1,54
"7027","NM","Female","35","API",0,0,2
"7028","NM","Female","35","API",0,1,7
"7029","NM","Female","35","Black",0,0,2
"7030","NM","Female","35","Black",0,1,2
"7031","NM","Female","35","Black",1,1,1
"7032","NM","Female","35","Native",0,0,39
"7033","NM","Female","35","Native",0,1,26
"7034","NM","Female","35","Native",1,0,1
"7035","NM","Female","35","Other",0,0,1
"7036","NM","Female","35","Other",0,1,3
"7037","NM","Female","35","Other",1,0,18
"7038","NM","Female","35","Other",1,1,10
"7039","NM","Female","35","White",0,0,19
"7040","NM","Female","35","White",0,1,83
"7041","NM","Female","35","White",1,0,56
"7042","NM","Female","35","White",1,1,49
"7043","NM","Female","45","API",0,0,3
"7044","NM","Female","45","API",0,1,2
"7045","NM","Female","45","API",1,1,2
"7046","NM","Female","45","Black",0,0,2
"7047","NM","Female","45","Black",0,1,3
"7048","NM","Female","45","Native",0,0,35
"7049","NM","Female","45","Native",0,1,32
"7050","NM","Female","45","Native",1,0,1
"7051","NM","Female","45","Other",0,0,3
"7052","NM","Female","45","Other",0,1,3
"7053","NM","Female","45","Other",1,0,11
"7054","NM","Female","45","Other",1,1,13
"7055","NM","Female","45","White",0,0,25
"7056","NM","Female","45","White",0,1,89
"7057","NM","Female","45","White",1,0,56
"7058","NM","Female","45","White",1,1,55
"7059","NM","Female","55","API",0,0,2
"7060","NM","Female","55","API",0,1,7
"7061","NM","Female","55","Black",0,0,4
"7062","NM","Female","55","Black",0,1,1
"7063","NM","Female","55","Native",0,0,59
"7064","NM","Female","55","Native",0,1,26
"7065","NM","Female","55","Native",1,0,3
"7066","NM","Female","55","Native",1,1,1
"7067","NM","Female","55","Other",0,0,2
"7068","NM","Female","55","Other",0,1,3
"7069","NM","Female","55","Other",1,0,18
"7070","NM","Female","55","Other",1,1,13
"7071","NM","Female","55","White",0,0,75
"7072","NM","Female","55","White",0,1,134
"7073","NM","Female","55","White",1,0,77
"7074","NM","Female","55","White",1,1,45
"7075","NM","Female","65","API",0,0,2
"7076","NM","Female","65","API",0,1,1
"7077","NM","Female","65","API",1,1,1
"7078","NM","Female","65","Black",0,0,2
"7079","NM","Female","65","Black",0,1,2
"7080","NM","Female","65","Native",0,0,32
"7081","NM","Female","65","Native",0,1,21
"7082","NM","Female","65","Native",1,0,1
"7083","NM","Female","65","Native",1,1,2
"7084","NM","Female","65","Other",0,0,2
"7085","NM","Female","65","Other",1,0,9
"7086","NM","Female","65","Other",1,1,11
"7087","NM","Female","65","White",0,0,59
"7088","NM","Female","65","White",0,1,215
"7089","NM","Female","65","White",1,0,62
"7090","NM","Female","65","White",1,1,22
"7091","NM","Female","75","API",0,0,1
"7092","NM","Female","75","Black",0,0,1
"7093","NM","Female","75","Black",0,1,1
"7094","NM","Female","75","Native",0,0,29
"7095","NM","Female","75","Native",0,1,4
"7096","NM","Female","75","Native",1,0,2
"7097","NM","Female","75","Other",0,0,1
"7098","NM","Female","75","Other",0,1,2
"7099","NM","Female","75","Other",1,0,16
"7100","NM","Female","75","Other",1,1,2
"7101","NM","Female","75","White",0,0,57
"7102","NM","Female","75","White",0,1,58
"7103","NM","Female","75","White",1,0,37
"7104","NM","Female","75","White",1,1,11
"7105","NM","Female","NA","API",0,0,4
"7106","NM","Female","NA","API",0,1,1
"7107","NM","Female","NA","API",1,0,1
"7108","NM","Female","NA","Black",0,0,7
"7109","NM","Female","NA","Black",0,1,1
"7110","NM","Female","NA","Black",1,0,4
"7111","NM","Female","NA","Black",1,1,1
"7112","NM","Female","NA","Native",0,0,120
"7113","NM","Female","NA","Native",0,1,1
"7114","NM","Female","NA","Native",1,0,8
"7115","NM","Female","NA","Other",0,0,10
"7116","NM","Female","NA","Other",0,1,2
"7117","NM","Female","NA","Other",1,0,60
"7118","NM","Female","NA","White",0,0,154
"7119","NM","Female","NA","White",0,1,26
"7120","NM","Female","NA","White",1,0,210
"7121","NM","Female","NA","White",1,1,7
"7122","NM","Male","18","API",0,0,2
"7123","NM","Male","18","API",0,1,1
"7124","NM","Male","18","Black",0,0,4
"7125","NM","Male","18","Black",0,1,2
"7126","NM","Male","18","Black",1,0,3
"7127","NM","Male","18","Black",1,1,1
"7128","NM","Male","18","Native",0,0,36
"7129","NM","Male","18","Native",0,1,10
"7130","NM","Male","18","Native",1,0,4
"7131","NM","Male","18","Other",0,0,4
"7132","NM","Male","18","Other",1,0,13
"7133","NM","Male","18","Other",1,1,6
"7134","NM","Male","18","White",0,0,36
"7135","NM","Male","18","White",0,1,20
"7136","NM","Male","18","White",1,0,62
"7137","NM","Male","18","White",1,1,20
"7138","NM","Male","25","API",0,1,4
"7139","NM","Male","25","Black",0,0,4
"7140","NM","Male","25","Black",0,1,5
"7141","NM","Male","25","Black",1,0,1
"7142","NM","Male","25","Native",0,0,37
"7143","NM","Male","25","Native",0,1,26
"7144","NM","Male","25","Native",1,0,2
"7145","NM","Male","25","Native",1,1,2
"7146","NM","Male","25","Other",0,0,2
"7147","NM","Male","25","Other",0,1,7
"7148","NM","Male","25","Other",1,0,23
"7149","NM","Male","25","Other",1,1,17
"7150","NM","Male","25","White",0,0,53
"7151","NM","Male","25","White",0,1,73
"7152","NM","Male","25","White",1,0,65
"7153","NM","Male","25","White",1,1,45
"7154","NM","Male","35","API",0,1,6
"7155","NM","Male","35","Black",0,0,6
"7156","NM","Male","35","Black",0,1,1
"7157","NM","Male","35","Native",0,0,36
"7158","NM","Male","35","Native",0,1,27
"7159","NM","Male","35","Native",1,0,5
"7160","NM","Male","35","Native",1,1,2
"7161","NM","Male","35","Other",0,0,3
"7162","NM","Male","35","Other",1,0,19
"7163","NM","Male","35","Other",1,1,12
"7164","NM","Male","35","White",0,0,33
"7165","NM","Male","35","White",0,1,84
"7166","NM","Male","35","White",1,0,73
"7167","NM","Male","35","White",1,1,40
"7168","NM","Male","45","API",0,1,1
"7169","NM","Male","45","Black",0,0,1
"7170","NM","Male","45","Black",0,1,2
"7171","NM","Male","45","Black",1,1,1
"7172","NM","Male","45","Native",0,0,39
"7173","NM","Male","45","Native",0,1,28
"7174","NM","Male","45","Native",1,1,2
"7175","NM","Male","45","Other",0,0,3
"7176","NM","Male","45","Other",0,1,5
"7177","NM","Male","45","Other",1,0,18
"7178","NM","Male","45","Other",1,1,8
"7179","NM","Male","45","White",0,0,47
"7180","NM","Male","45","White",0,1,60
"7181","NM","Male","45","White",1,0,74
"7182","NM","Male","45","White",1,1,37
"7183","NM","Male","55","API",0,1,7
"7184","NM","Male","55","Black",0,1,3
"7185","NM","Male","55","Native",0,0,45
"7186","NM","Male","55","Native",0,1,15
"7187","NM","Male","55","Native",1,0,2
"7188","NM","Male","55","Native",1,1,3
"7189","NM","Male","55","Other",0,0,2
"7190","NM","Male","55","Other",0,1,2
"7191","NM","Male","55","Other",1,0,17
"7192","NM","Male","55","Other",1,1,13
"7193","NM","Male","55","White",0,0,61
"7194","NM","Male","55","White",0,1,117
"7195","NM","Male","55","White",1,0,68
"7196","NM","Male","55","White",1,1,36
"7197","NM","Male","65","API",0,1,6
"7198","NM","Male","65","Black",0,0,2
"7199","NM","Male","65","Black",0,1,2
"7200","NM","Male","65","Native",0,0,28
"7201","NM","Male","65","Native",0,1,15
"7202","NM","Male","65","Native",1,0,3
"7203","NM","Male","65","Other",0,0,1
"7204","NM","Male","65","Other",0,1,2
"7205","NM","Male","65","Other",1,0,11
"7206","NM","Male","65","Other",1,1,1
"7207","NM","Male","65","White",0,0,56
"7208","NM","Male","65","White",0,1,174
"7209","NM","Male","65","White",1,0,38
"7210","NM","Male","65","White",1,1,38
"7211","NM","Male","75","API",0,1,1
"7212","NM","Male","75","Black",0,1,2
"7213","NM","Male","75","Native",0,0,15
"7214","NM","Male","75","Native",0,1,7
"7215","NM","Male","75","Other",0,1,3
"7216","NM","Male","75","Other",1,0,13
"7217","NM","Male","75","White",0,0,26
"7218","NM","Male","75","White",0,1,78
"7219","NM","Male","75","White",1,0,28
"7220","NM","Male","75","White",1,1,10
"7221","NM","Male","NA","API",0,0,8
"7222","NM","Male","NA","API",1,0,1
"7223","NM","Male","NA","Black",0,0,4
"7224","NM","Male","NA","Black",1,0,7
"7225","NM","Male","NA","Native",0,0,124
"7226","NM","Male","NA","Native",1,0,6
"7227","NM","Male","NA","Other",0,0,19
"7228","NM","Male","NA","Other",1,0,49
"7229","NM","Male","NA","Other",1,1,1
"7230","NM","Male","NA","White",0,0,145
"7231","NM","Male","NA","White",0,1,22
"7232","NM","Male","NA","White",1,0,241
"7233","NM","Male","NA","White",1,1,3
"7234","NV","Female","18","API",0,0,11
"7235","NV","Female","18","API",0,1,16
"7236","NV","Female","18","Black",0,0,18
"7237","NV","Female","18","Black",0,1,10
"7238","NV","Female","18","Black",1,0,2
"7239","NV","Female","18","Native",0,0,7
"7240","NV","Female","18","Native",1,0,2
"7241","NV","Female","18","Other",0,0,17
